,MeanB,VarianceB,SkewnessB,KurtosisB,ContrastB,EntropyB,EnergyB,HomoB,CorreB
51,137.7729644775391,84.94058636813129,-0.3601459888547922,-0.8191092611825739,2.823259977172864,12204.41007965686,0.2897663518967462,0.4930270600812495,0.15745789091756
52,145.5667724609375,68.1606257868089,-0.3533773490632054,0.4007105258646919,2.075807261207055,6362.093290441178,0.5893332755928694,0.7420897827665124,0.3179632470773369
53,138.5757446289062,73.55711024825172,-0.3857876673116532,-0.09520211643242682,2.092432656567661,10403.19488357843,0.5787306513704127,0.6955822055144852,0.04238283075347082
54,136.289306640625,74.33418846738822,-0.4017286265569964,-0.1637373574098824,2.127484828836525,10502.78797487745,0.5656938279929326,0.6864890363261524,0.05324681273439207
55,131.0102844238281,88.51000429220868,-0.2348939188647142,-1.01065081361608,2.374918533587052,14064.78995098039,0.4217400415522939,0.6128607564742592,0.1054286643890512
56,122.6975708007812,74.19435535082951,-0.3686807136842896,-0.3022486728916567,1.683172426939633,4951.655011619374,0.6435418985979615,0.8807026126645419,0.5510612235991994
57,144.2379150390625,69.70476773660096,-0.35233689713027,0.2685288884865842,2.094306321035166,6480.719087009804,0.5779084675468812,0.7397012639413806,0.335690897787032
58,124.8701171875,68.86156701636376,-0.5245903361023484,0.1354178235538641,1.621471290909373,4127.65256543542,0.6832155267988496,0.8964853252707468,0.5655669368398809
59,149.7060089111328,65.73092881555445,-0.3355296378923517,0.6337042693828998,1.966265814568951,5610.119301470587,0.609772819821177,0.7676024779099441,0.3532652653385051
60,133.1293182373047,78.63223529539484,-0.3083954255818281,-0.526476738428423,2.376120517292563,11870.55321691176,0.5171244866111425,0.6454622314397525,0.04377165970855805
61,136.6187438964844,73.59208110988786,-0.4070541111240707,-0.1126065152482814,2.11350427169975,10379.97886029412,0.5755375902081244,0.6919198514909285,0.04538970467281134
62,147.7638244628906,67.35658643556984,-0.3601371543391808,0.5089665986789194,1.989342487523564,6020.864522058822,0.6013754397199472,0.7612190544141869,0.3390305194176236
63,134.8381958007812,88.48297077960878,-0.4222105893951586,-1.026841583186155,2.694121055295691,13654.75640318627,0.2753869804377423,0.4746340655538457,0.1306141415937729
64,139.7638549804688,71.14048637857448,-0.3742751783348289,0.1658682208134614,2.070192258856963,6937.846691176471,0.570532188441464,0.733237042963348,0.3172480631580996
65,141.4704284667969,70.63493265874942,-0.3663028912297761,0.2015858785345404,2.068246865900052,6869.766176470589,0.5772875490899926,0.7359417076475628,0.3142383415237848
66,144.4809722900391,69.12607371070044,-0.3639316545574979,0.3283340188032207,2.099969824519606,6551.030790441177,0.5770988436824854,0.7345960573579161,0.3171925142127109
67,140.7536926269531,75.94617163168934,-0.3559336582240897,-0.2668570597482169,2.151230695874957,11384.5556372549,0.5570917079678547,0.6857900980188822,0.01682828172751212
68,140.7634735107422,70.07027772340086,-0.385011411158302,0.2743575426957441,2.08210128947335,6879.944852941178,0.5620170009748476,0.7187979918572427,0.3021083064464544
69,142.6597747802734,75.37574567772258,-0.3284645627151529,-0.2475213503112252,2.162610137944474,11399.12789522059,0.5605802046611468,0.6905672991455235,0.0007287239342714818
70,147.7638244628906,67.35658643556984,-0.3601371543391808,0.5089665986789194,1.989342487523564,6020.864522058822,0.6013754397199472,0.7612190544141869,0.3390305194176236
71,124.3965454101562,70.98815460014832,-0.4589538000838456,-0.03969330439603347,1.652684806718026,4448.104100415851,0.6674041977357597,0.8902958516650201,0.5594690978127016
72,138.5188293457031,82.89808232210383,-0.3936659025896313,-0.6941880915486309,2.761397416075742,11357.00818014706,0.3014361286947101,0.5082595026942296,0.1768422903767545
73,140.4403991699219,70.73274729072658,-0.3774806847604401,0.2064060324881898,2.069036000649417,6775.790349264704,0.5712101440523976,0.7352675002857172,0.3254875747995338
74,123.9005126953125,70.4891092903417,-0.4780611074137011,-0.02409238632077626,1.659588140358411,4275.682745229941,0.6696610429716284,0.892299441436195,0.5705244854140732
75,123.1331329345703,73.75197207282339,-0.3858496631911439,-0.2730447183213824,1.726921713764892,4828.206442636987,0.6422558063870004,0.8793621904229941,0.5569883763637041
76,123.4520111083984,72.89799469908836,-0.40594956672272,-0.2070327095764277,1.720381071963906,4727.042318982387,0.6491832330269137,0.8818688862039156,0.5560497606575667
77,123.2459869384766,71.92251671565856,-0.4300562216645755,-0.1413328143896821,1.649815937411292,4626.377782534246,0.6553285683279755,0.8804981575758483,0.553635060100626
78,124.8701171875,68.86156701636376,-0.5245903361023484,0.1354178235538641,1.621471290909373,4127.65256543542,0.6832155267988496,0.8964853252707468,0.5655669368398809
79,134.8381958007812,88.48297077960878,-0.4222105893951586,-1.026841583186155,2.694121055295691,13654.75640318627,0.2753869804377423,0.4746340655538457,0.1306141415937729
80,129.1299591064453,87.76923980094134,-0.2094367455843021,-0.9938475512027014,2.387537389318382,13021.94690563725,0.4336022648651653,0.6324024138688108,0.1579563065001001
81,154.920654296875,89.52751865267516,-0.6275286233652613,-0.960743400400593,2.914872397019589,13526.38365502451,0.260509157630861,0.4579255395174756,0.1582647579641648
82,135.2305755615234,75.15867154897768,-0.3639807706870167,-0.2713619575317678,2.212757756401193,10916.09016544117,0.5588223355821493,0.6774700275448553,0.03751723881849511
83,123.5735931396484,72.52938910707238,-0.409932978142365,-0.1711679185215083,1.665852968015091,4628.653910836594,0.6531116489824375,0.8826555655324732,0.5608605311216307
84,132.3947906494141,84.6265135665188,-0.2716976027249908,-0.8133202894226867,2.314147506313598,12003.871875,0.4674811508576695,0.6613886889591934,0.1651551203475754
85,123.2285614013672,72.80766159851993,-0.4079883607544629,-0.2098388290040645,1.72589486111775,4716.638683341487,0.6477297162819272,0.8801430013188449,0.5559254500552713
86,121.0650024414062,75.18680238873294,-0.340928861412975,-0.4227579111989135,1.820208197594998,4981.553938356165,0.6205069113237409,0.8692658794021505,0.560186610994793
87,147.7679748535156,66.9839483164139,-0.3501440206798567,0.5249734466931155,2.024650120279155,5837.305484068627,0.5957609711094641,0.7550138109990128,0.352031664264938
88,123.2285614013672,72.80766159851993,-0.4079883607544629,-0.2098388290040645,1.72589486111775,4716.638683341487,0.6477297162819272,0.8801430013188449,0.5559254500552713
89,124.6497802734375,69.82022636716016,-0.4919328318784696,0.05443927082187372,1.637381629979223,4241.385992539139,0.675769550111795,0.8940940927073847,0.5657711030092835
90,123.5922088623047,72.73564386793544,-0.408216463886246,-0.1847313076964934,1.679105406592134,4658.959271037183,0.6548382110417942,0.8859018087189885,0.5604890296280826
91,133.1293182373047,78.63223529539484,-0.3083954255818281,-0.526476738428423,2.376120517292563,11870.55321691176,0.5171244866111425,0.6454622314397525,0.04377165970855805
92,145.4367065429688,69.94459689502426,-0.3625956240150952,0.2693880027041562,2.026404008783764,6440.102910539214,0.5894052787462617,0.754811151050549,0.3443700336844678
93,124.3965454101562,70.98815460014832,-0.4589538000838456,-0.03969330439603347,1.652684806718026,4448.104100415851,0.6674041977357597,0.8902958516650201,0.5594690978127016
94,123.2459869384766,71.92251671565856,-0.4300562216645755,-0.1413328143896821,1.649815937411292,4626.377782534246,0.6553285683279755,0.8804981575758483,0.553635060100626
95,122.973388671875,73.65451930436011,-0.3829829815884873,-0.259606386723938,1.670566634404314,4844.182179549902,0.6468445460250462,0.8809570787436165,0.5543444396183944
96,141.4704284667969,70.63493265874942,-0.3663028912297761,0.2015858785345404,2.068246865900052,6869.766176470589,0.5772875490899926,0.7359417076475628,0.3142383415237848
97,138.1341552734375,85.97885745840568,-0.4716028834913273,-0.8764756455329663,2.764289791812486,12943.56783088235,0.2782566326048919,0.4812577443281066,0.1273006677923603
98,133.0433044433594,79.49797517148352,-0.2926420836079282,-0.5813635223485023,2.419353598179123,12100.4478247549,0.5112355012595483,0.6473903265811345,0.0463672715793019
99,123.2155151367188,66.99891890199716,-0.5708946947777437,0.2266929215300602,1.577450899630098,3814.386818126224,0.6832257086903483,0.8879193685778769,0.5758915756033448
100,122.973388671875,73.65451930436011,-0.3829829815884873,-0.259606386723938,1.670566634404314,4844.182179549902,0.6468445460250462,0.8809570787436165,0.5543444396183944
101,136.5448303222656,73.54626195276431,-0.4157399223348598,-0.1068955660913424,2.128492770571188,10544.34371936275,0.5734120125832634,0.6891121303724391,0.02908544905772707
102,133.4510345458984,80.18091848168082,-0.3016380941872814,-0.6053925524211548,2.412460085047231,12162.17212009804,0.5000328921975812,0.6404236392165717,0.05776572666406945
103,123.7372589111328,69.978677048171,-0.4793915076620556,0.01846821084213657,1.609421501177983,4296.238747553816,0.6685956122128759,0.8851829061810199,0.5621394845073587
104,124.1823577880859,72.12277727502395,-0.4265889234196243,-0.122328996876778,1.651593421861817,4608.743074241684,0.6617759241646506,0.8895299075749812,0.5578084585001694
105,133.3695831298828,81.69274795143082,-0.283814145106529,-0.6636990649407548,2.235666543953055,12597.07490808823,0.5253485975875146,0.6749873329329211,0.05986130078336388
106,123.5922088623047,72.73564386793544,-0.408216463886246,-0.1847313076964934,1.679105406592134,4658.959271037183,0.6548382110417942,0.8859018087189885,0.5604890296280826
107,123.4270629882812,68.21763132361906,-0.5319262442778138,0.1457836735817328,1.566794803847216,4058.083124388454,0.6803831946698612,0.8885824806051508,0.5647772244711663
108,144.2379150390625,69.70476773660096,-0.35233689713027,0.2685288884865842,2.094306321035166,6480.719087009804,0.5779084675468812,0.7397012639413806,0.335690897787032
