0.28322432	0	1.7234864	2.1180137	144.9517	0.92977661	0.94344746	0.69858403	0	-3.393901	1.24208	144.9517	0.92977661	0.94344746	0.6095793	0	-2.0984316	1.8879609	144.9517	0.92977661	0.94344746
0.31353972	0	3.428176	2.5446429	23.847186	0.9102032	1.2865771	0.65631231	0	-2.3607628	1.4559372	23.847186	0.9102032	1.2865771	0.56510247	0	-3.0425565	2.2938704	23.847186	0.9102032	1.2865771
0.48221927	0	0.67189903	1.9981838	2.619523	0.79842421	3.9453586	0.32015398	0	-0.2050527	1.7478276	2.619523	0.79842421	3.9453586	0.27996402	0	-0.050054954	1.3886396	2.619523	0.79842421	3.9453586
0.49839444	0	0.57473339	1.8804408	2.5296784	0.79772166	3.914001	0.29461161	0	-0.052813906	1.7181173	2.5296784	0.79772166	3.914001	0.25331116	0	-0.020246491	1.2953894	2.5296784	0.79772166	3.914001
0.48475732	0	0.68423762	1.9220719	2.5658936	0.79352799	3.9730792	0.31117757	0	-0.33951603	1.7387192	2.5658936	0.79352799	3.9730792	0.27507782	0	-0.090773163	1.3244333	2.5658936	0.79352799	3.9730792
0.51202477	0	1.0940814	2.2306993	4.1039452	0.7879868	4.1353193	0.29650116	0	-0.10587678	1.7840097	4.1039452	0.7879868	4.1353193	0.24930403	0	0.36015764	1.4231543	4.1039452	0.7879868	4.1353193
0.50224304	0	0.75295638	2.0105248	3.3849315	0.78404942	3.9969396	0.30116611	0	0.38020047	1.8263664	3.3849315	0.78404942	3.9969396	0.25954861	0	0.30111346	1.3206745	3.3849315	0.78404942	3.9969396
0.52302975	0	0.8475221	2.0881931	4.9819103	0.79243558	3.4982699	0.27916294	0	0.33778546	1.7451164	4.9819103	0.79243558	3.4982699	0.22805023	0	0.52047952	1.429218	4.9819103	0.79243558	3.4982699
0.50676897	0	1.1977285	1.9939278	3.6570399	0.78808557	3.9148084	0.28915321	0	-0.66990741	1.7680346	3.6570399	0.78808557	3.9148084	0.24769423	0	-0.55865678	1.3246412	3.6570399	0.78808557	3.9148084
0.50869073	0	1.7327386	1.978765	2.4475878	0.79217018	3.8313238	0.28468238	0	-0.99557399	1.7345157	2.4475878	0.79217018	3.8313238	0.24353875	0	-0.57506661	1.3119037	2.4475878	0.79217018	3.8313238
0.50771501	0	1.3979314	2.0158713	1.9895634	0.78087973	4.0960415	0.29472012	0	-1.0231716	1.8531431	1.9895634	0.78087973	4.0960415	0.25323402	0	-0.48494531	1.2795977	1.9895634	0.78087973	4.0960415
0.52096473	0	4.2149513	2.0488857	30.253899	0.77918157	3.9953171	0.28154585	0	-2.9832551	1.8235988	30.253899	0.77918157	3.9953171	0.23647817	0	-1.6120603	1.2480758	30.253899	0.77918157	3.9953171
0.30536418	0	4.2968157	2.5016333	28.941307	0.91186707	1.2396752	0.65988795	0	-3.1267689	1.4958939	28.941307	0.91186707	1.2396752	0.57472674	0	-3.9374551	2.2560209	28.941307	0.91186707	1.2396752
0.50769806	0	4.5111054	2.1146684	127.26101	0.77859598	4.0673905	0.30233426	0	-7.735185	1.8248895	127.26101	0.77859598	4.0673905	0.25521003	0	-2.3290215	1.409103	127.26101	0.77859598	4.0673905
0.48967489	0	1.8709932	2.1993265	6.4445644	0.77734127	4.0733498	0.32600488	0	-2.1155191	1.8228156	6.4445644	0.77734127	4.0733498	0.28198073	0	-0.93976649	1.5076985	6.4445644	0.77734127	4.0733498
0.48037211	0	1.4372957	2.327096	6.2252699	0.77879505	4.0094273	0.34231652	0	-1.6250897	1.7499451	6.2252699	0.77879505	4.0094273	0.29380883	0	-0.69890255	1.6885367	6.2252699	0.77879505	4.0094273
0.49420336	0	2.9815691	2.3916481	48.491457	0.77204446	4.1157726	0.33625539	0	-6.2693436	1.8086877	48.491457	0.77204446	4.1157726	0.28252241	0	-1.1884339	1.6320549	48.491457	0.77204446	4.1157726
0.45871226	0	2.2899877	2.2473008	75.538298	0.77646557	4.543953	0.36444177	0	-2.0360649	1.8501019	75.538298	0.77646557	4.543953	0.32581499	0	-1.3503209	1.5264442	75.538298	0.77646557	4.543953
0.30638229	0	2.1013208	2.4554004	17.176053	0.90805641	1.3706725	0.6542867	0	-1.470308	1.4865278	17.176053	0.90805641	1.3706725	0.57165824	0	-1.7723553	2.1935638	17.176053	0.90805641	1.3706725
0.30936432	0	1.7340331	2.1834128	20.20181	0.89802555	1.4531404	0.59593625	0	-2.0494784	1.7847505	20.20181	0.89802555	1.4531404	0.54853736	0	-1.8680372	1.8905574	20.20181	0.89802555	1.4531404
0.30467478	0	2.3039989	2.0759451	22.007702	0.89117599	1.6103439	0.60206604	0	-2.3217788	1.8674197	22.007702	0.89117599	1.6103439	0.55731455	0	-2.2858052	1.7642484	22.007702	0.89117599	1.6103439
0.29518382	0	2.336736	2.0690662	21.33923	0.89299872	1.619256	0.61540646	0	-2.1569213	1.909022	21.33923	0.89299872	1.619256	0.57227241	0	-2.2518872	1.7657085	21.33923	0.89299872	1.619256
0.28924052	0	2.2906473	2.0651927	14.615313	0.88757678	1.7341597	0.61700948	0	-2.0866939	1.9344961	14.615313	0.88757678	1.7341597	0.57881843	0	-2.1705939	1.7689398	14.615313	0.88757678	1.7341597
0.28936598	0	2.9167214	2.0720004	29.00392	0.88793951	1.72078	0.6188185	0	-2.8452219	1.9196805	29.00392	0.88793951	1.72078	0.57944404	0	-2.7765314	1.7657473	29.00392	0.88793951	1.72078
0.2923584	0	1.9979368	2.0583908	19.843848	0.88355252	1.8746386	0.60914103	0	-1.9202134	1.9744261	19.843848	0.88355252	1.8746386	0.57394494	0	-1.9087815	1.7471131	19.843848	0.88355252	1.8746386
0.3018748	0	2.497489	2.0600253	21.802424	0.88992028	1.7279697	0.59688229	0	-2.3016154	1.9305388	21.802424	0.88992028	1.7279697	0.55932532	0	-2.3902775	1.7520993	21.802424	0.88992028	1.7279697
0.31424416	0	2.7276944	2.571729	33.704256	0.90753486	1.3358801	0.65943019	0	-1.2122658	1.4288275	33.704256	0.90753486	1.3358801	0.56534364	0	-2.2944811	2.3329071	33.704256	0.90753486	1.3358801
0.32087029	0	2.6045972	2.0713092	20.681038	0.88768522	1.6899914	0.57111359	0	-2.477921	1.8099905	20.681038	0.88768522	1.6899914	0.52894508	0	-2.579985	1.7490521	20.681038	0.88768522	1.6899914
0.33017646	0	2.0694253	2.1401425	14.668592	0.8851358	1.6850547	0.56355625	0	-1.9555195	1.7184318	14.668592	0.8851358	1.6850547	0.51661513	0	-2.0347465	1.790289	14.668592	0.8851358	1.6850547
0.33634779	0	1.7510378	2.1057949	22.573458	0.88379445	1.7749677	0.54628415	0	-1.7673363	1.7986372	22.573458	0.88379445	1.7749677	0.50513204	0	-1.6425245	1.7495805	22.573458	0.88379445	1.7749677
0.33645376	0	4.6132121	2.1077101	62.08944	0.89207135	1.5338029	0.54999034	0	-4.9298048	1.8189636	62.08944	0.89207135	1.5338029	0.50586785	0	-5.2717244	1.7755764	62.08944	0.89207135	1.5338029
0.33336385	0	4.4708056	2.0914729	118.61691	0.89203515	1.4964936	0.55581156	0	-4.4558494	1.857565	118.61691	0.89203515	1.4964936	0.51157125	0	-4.9449373	1.7419449	118.61691	0.89203515	1.4964936
0.32470364	0	5.7284583	2.1317985	133.53109	0.89809094	1.4538324	0.56783549	0	-5.0761752	1.7497736	133.53109	0.89809094	1.4538324	0.52339935	0	-5.8762179	1.8092062	133.53109	0.89809094	1.4538324
0.32202911	0	5.4871226	2.0751232	127.72959	0.89723857	1.4560162	0.57335069	0	-4.8440359	1.7658573	127.72959	0.89723857	1.4560162	0.52826775	0	-5.544103	1.73731	127.72959	0.89723857	1.4560162
0.32913801	0	3.1376358	2.315746	164.14735	0.89374564	1.4303488	0.58004676	0	-4.4081854	1.7596276	164.14735	0.89374564	1.4303488	0.52638329	0	-4.6533533	1.9436405	164.14735	0.89374564	1.4303488
0.30513318	0	2.0170142	2.390119	25.842313	0.91059946	1.3239009	0.65501489	0	-1.4492477	1.4309974	25.842313	0.91059946	1.3239009	0.57262082	0	-1.7686775	2.1357754	25.842313	0.91059946	1.3239009
0.2794732	0	1.358843	2.0181779	9.248841	0.9024953	1.6170645	0.64100817	0	-1.2611566	1.6922235	9.248841	0.9024953	1.6170645	0.59607866	0	-1.2665163	1.7157852	9.248841	0.9024953	1.6170645
0.27885183	0	1.7697396	2.0271934	12.793271	0.90250928	1.5880444	0.6421441	0	-1.5809703	1.6794674	12.793271	0.90250928	1.5880444	0.59736125	0	-1.7038145	1.7191298	12.793271	0.90250928	1.5880444
0.28247833	0	2.1019915	2.0808481	16.368524	0.90417575	1.5741572	0.63577355	0	-1.7375599	1.6524286	16.368524	0.90417575	1.5741572	0.59011756	0	-1.9726469	1.7958419	16.368524	0.90417575	1.5741572
0.30256081	0	1.9855757	2.31183	26.598485	0.91391472	1.2283356	0.65942023	0	-1.337337	1.4157816	26.598485	0.91391472	1.2283356	0.57701386	0	-1.6361327	2.0529792	26.598485	0.91391472	1.2283356
0.28050062	0	3.4987531	2.0678272	25.879493	0.90498757	1.5739727	0.64246029	0	-2.837955	1.6805305	25.879493	0.90498757	1.5739727	0.59543186	0	-3.3983146	1.7851299	25.879493	0.90498757	1.5739727
0.2821011	0	2.8977004	2.0635772	15.27049	0.90459505	1.5329109	0.64188385	0	-2.255832	1.5973809	15.27049	0.90459505	1.5329109	0.5930481	0	-2.6999153	1.7709418	15.27049	0.90459505	1.5329109
0.2756424	0	3.1547484	1.997576	23.731199	0.90540365	1.5225455	0.64608595	0	-2.510849	1.6528124	23.731199	0.90540365	1.5225455	0.60225677	0	-3.0989864	1.70258	23.731199	0.90540365	1.5225455
0.27794562	0	1.915228	1.9954554	10.459619	0.90523682	1.5307271	0.64129978	0	-1.5078852	1.6790835	10.459619	0.90523682	1.5307271	0.59734768	0	-1.74549	1.7060358	10.459619	0.90523682	1.5307271
0.27282037	0	2.0209607	2.038954	10.169203	0.90427155	1.5239758	0.64999983	0	-1.536802	1.6449743	10.169203	0.90427155	1.5239758	0.60553657	0	-1.8500047	1.7547412	10.169203	0.90427155	1.5239758
0.2803421	0	1.879958	2.0479923	11.514273	0.90467511	1.5101347	0.64260695	0	-1.4032588	1.5765601	11.514273	0.90467511	1.5101347	0.59455363	0	-1.6859546	1.7650663	11.514273	0.90467511	1.5101347
0.27222188	0	2.7391439	1.9840015	13.052563	0.90854372	1.4294876	0.64936744	0	-2.1264372	1.6809711	13.052563	0.90854372	1.4294876	0.60594432	0	-2.5983596	1.6991182	13.052563	0.90854372	1.4294876
0.27704959	0	3.4980254	2.0825416	32.821861	0.90629338	1.4115711	0.64673275	0	-2.5480559	1.5936831	32.821861	0.90629338	1.4115711	0.59896766	0	-3.1539095	1.8078601	32.821861	0.90629338	1.4115711
0.26992628	0	3.9428657	2.1179265	40.488851	0.90656604	1.4403451	0.65744866	0	-2.8290686	1.6187758	40.488851	0.90656604	1.4403451	0.61090512	0	-3.7730391	1.8503183	40.488851	0.90656604	1.4403451
0.27240923	0	3.3925731	2.1119375	29.160412	0.91073808	1.3289862	0.6535102	0	-2.4545198	1.5576029	29.160412	0.91073808	1.3289862	0.60558997	0	-3.1727827	1.8493613	29.160412	0.91073808	1.3289862
0.30652046	0	0.49446908	2.4236732	2.3739922	0.90552689	1.4061504	0.63701587	0	-0.56907425	1.5097168	2.3739922	0.90552689	1.4061504	0.56537946	0	-0.49969164	2.1391757	2.3739922	0.90552689	1.4061504
0.261016	0	3.1401104	1.9667868	19.087393	0.91168722	1.407265	0.66542053	0	-2.4602008	1.6255269	19.087393	0.91168722	1.407265	0.62247637	0	-3.0492825	1.6923964	19.087393	0.91168722	1.407265
0.26040141	0	3.8018363	1.997644	40.311087	0.91141908	1.3516086	0.66405063	0	-3.3087839	1.6148939	40.311087	0.91141908	1.3516086	0.62210676	0	-3.8783145	1.738988	40.311087	0.91141908	1.3516086
0.29573801	0	2.8574632	2.3134397	26.888486	0.91592032	1.2277344	0.66449928	0	-1.7391819	1.4402036	26.888486	0.91592032	1.2277344	0.58560265	0	-2.3809779	2.0611482	26.888486	0.91592032	1.2277344
0.2644168	0	1.6277228	2.2296722	21.273383	0.91255982	1.4047871	0.70429209	0	-1.4389731	1.5577277	21.273383	0.91255982	1.4047871	0.63282776	0	-1.468052	1.9965939	21.273383	0.91255982	1.4047871
0.26516533	0	2.9288183	2.2096289	31.637136	0.91280113	1.3801662	0.69999504	0	-2.3853269	1.5843024	31.637136	0.91280113	1.3801662	0.63056925	0	-2.7806723	1.9693149	31.637136	0.91280113	1.3801662
0.27454694	0	3.7865875	2.2029791	24.782846	0.9121643	1.3716261	0.68670697	0	-2.9225957	1.6030651	24.782846	0.9121643	1.3716261	0.61607975	0	-3.5347387	1.963085	24.782846	0.9121643	1.3716261
0.28934246	0	3.9583026	2.3071482	53.768916	0.90864275	1.4044156	0.67351977	0	-3.1157985	1.55338	53.768916	0.90864275	1.4044156	0.5962482	0	-3.6981202	2.0478498	53.768916	0.90864275	1.4044156
0.28585667	0	4.9617597	2.2042885	65.486238	0.91323873	1.3313228	0.66998948	0	-5.0378746	1.5608611	65.486238	0.91323873	1.3313228	0.59807396	0	-5.49612	1.9593661	65.486238	0.91323873	1.3313228
0.30513997	0	4.0750337	2.544459	50.88515	0.90827055	1.3157437	0.66352971	0	-2.7881395	1.5173639	50.88515	0.90827055	1.3157437	0.57648574	0	-3.6772891	2.291788	50.88515	0.90827055	1.3157437
